"","x","y","group","foldchange"
"Loc118",0.798147500026971,0.0500459293834865,"A",1
"Loc119",0.271657263161615,0.171533496584743,"A",1
"Loc120",0.658117696875706,0.182162012672052,"A",1
"Loc121",0.736206601373851,0.178627266781405,"A",1
"Loc122",0.487066246569157,0.736911091487855,"A",1
"Loc123",0.195248659932986,0.313599273562431,"A",1
"Loc124",0.907650282839313,0.0696881322655827,"A",1
"Loc125",0.618972565280274,0.302769368281588,"A",1
"Loc126",0.978719212813303,0.415749618550763,"B",3
"Loc127",0.232235720613971,0.223513022996485,"A",1
"Loc128",0.261422705836594,0.159360359422863,"A",1
"Loc129",0.513769005658105,0.982314864872023,"C",5
"Loc130",0.00605319649912417,0.774720979155973,"A",1
"Loc131",0.722186677157879,0.251406594878063,"A",1
"Loc132",0.699405592633411,0.506136559182778,"B",3
"Loc133",0.836696992628276,0.292769513558596,"A",1
"Loc134",0.471592201385647,0.136349527165294,"A",1
"Loc135",0.189883431885391,0.123465924989432,"A",1
"Loc136",0.187444693874568,0.051077883457765,"A",1
"Loc137",0.547145801130682,0.596906031947583,"A",1
"Loc138",0.616876424988732,0.894397761672735,"C",5
"Loc139",0.887141722487286,0.474043794907629,"B",3
"Loc140",0.537458339938894,0.149664321448654,"A",1
"Loc141",0.464136642403901,0.29664482944645,"A",1
"Loc142",0.171692108269781,0.761345505248755,"A",1
"Loc143",0.378456682898104,0.78298243926838,"A",1
"Loc144",0.184019374428317,0.0551350626628846,"A",1
"Loc145",0.0891253971494734,0.606156756868586,"A",1
"Loc146",0.229018105193973,0.988706832751632,"A",1
"Loc147",0.594558064593002,0.993840766139328,"C",5
"Loc148",0.663344932487234,0.757737692212686,"B",3
"Loc149",0.418686793651432,0.918936367379501,"A",1
"Loc150",0.381561760790646,0.0478351295460016,"A",1
"Loc151",0.0963379587046802,0.00753150461241603,"A",1
"Loc152",0.690806299448013,0.519459787989035,"B",3
"Loc153",0.198762925574556,0.544601840665564,"A",1
"Loc154",0.408925391733646,0.731797281419858,"A",1
"Loc155",0.827180552762002,0.15434063365683,"A",1
"Loc156",0.869755182880908,0.935642533004284,"B",3
"Loc157",0.514456396689638,0.154783418402076,"A",1
"Loc158",0.914800636237487,0.499795672018081,"B",3
"Loc159",0.727396631147712,0.299834790406749,"A",1
"Loc160",0.0210770913399756,0.246564474422485,"A",1
"Loc161",0.0260700827930123,0.376333279069513,"A",1
"Loc162",0.360563512891531,0.0514228746760637,"A",1
"Loc163",0.917538707377389,0.489322757115588,"B",3
"Loc164",0.850301226833835,0.421156915370375,"B",3
"Loc165",0.965170854236931,0.417934397701174,"B",3
"Loc166",0.997523593716323,0.563739875564352,"B",3
"Loc167",0.349285336676985,0.447795803891495,"A",1
"Loc168",0.229095443384722,0.363091233186424,"A",1
"Loc169",0.360627002781257,0.878806034103036,"A",1
"Loc170",0.729492977028713,0.436953430995345,"B",3
"Loc171",0.0355838222894818,0.120424459222704,"A",1
"Loc172",0.0509617440402508,0.185169856529683,"A",1
"Loc173",0.102748819394037,0.681219551013783,"A",1
"Loc174",0.0751212097238749,0.851836327463388,"A",1
"Loc175",0.484400178072974,0.641105759888887,"A",1
"Loc176",0.952222984982654,0.79932343470864,"B",3
"Loc177",0.0567563802469522,0.170787695562467,"A",1
"Loc178",0.625406590290368,0.783686124254018,"B",3
"Loc179",0.390815874561667,0.892141771735623,"A",1
"Loc180",0.587577085709199,0.368838689057156,"B",3
"Loc181",0.536321710096672,0.00399754359386861,"A",1
"Loc182",0.669315190520138,0.199832670623437,"A",1
"Loc183",0.927140129031613,0.245005256962031,"A",1
"Loc184",0.0552001199685037,0.0583563207183033,"A",1
"Loc185",0.883567366050556,0.139758131466806,"A",1
"Loc186",0.341420995537192,0.548213799484074,"A",1
"Loc187",0.775958586484194,0.931942338123918,"B",3
"Loc188",0.467102594207972,0.817921587266028,"A",1
"Loc189",0.89046976249665,0.149171612458304,"A",1
"Loc190",0.144071466289461,0.812309327302501,"A",1
"Loc191",0.32283985405229,0.612589440075681,"A",1
"Loc192",0.953104586340487,0.642704109661281,"B",3
"Loc193",0.665705157909542,0.249347702600062,"A",1
"Loc194",0.00295617082156241,0.131863429676741,"A",1
"Loc195",0.15388166019693,0.36193793383427,"A",1
"Loc196",0.731971774250269,0.949766412377357,"B",3
"Loc197",0.478896216256544,0.0376549616921693,"A",1
"Loc198",0.0236087602097541,0.777774004498497,"A",1
"Loc199",0.99457298964262,0.917127503082156,"B",3
"Loc200",0.102592827286571,0.149400786496699,"A",1
"Loc201",0.113261133665219,0.16888400958851,"A",1
"Loc202",0.722251336788759,0.985428894637153,"B",3
"Loc203",0.185011800378561,0.883111260598525,"A",1
"Loc204",0.745032699545845,0.914903643308207,"B",3
"Loc205",0.629904070869088,0.160689952084795,"A",1
"Loc206",0.413866235641763,0.165637499187142,"A",1
"Loc207",0.491998239420354,0.257275664247572,"A",1
"Loc208",0.331885830732062,0.679802193306386,"A",1
"Loc209",0.870045025832951,0.92352226912044,"B",3
"Loc210",0.181066420627758,0.835636764531955,"A",1
"Loc211",0.192756152013317,0.724989970680326,"A",1
"Loc212",0.97821346973069,0.0610264830756932,"A",1
"Loc213",0.0380432547535747,0.661376941483468,"A",1
"Loc214",0.163081977283582,0.0133976337965578,"A",1
"Loc215",0.470894525991753,0.620247658807784,"A",1
"Loc216",0.88156590750441,0.349298116751015,"B",3
"Loc217",0.598916867282242,0.322369053494185,"A",1
"Loc218",0.8151872146409,0.593222663272172,"B",3
"Loc219",0.788265195675194,0.0896780588664114,"A",1
"Loc220",0.0492235897108912,0.696973629528657,"A",1
"Loc221",0.90551340719685,0.0924216501880437,"A",1
"Loc222",0.840531948022544,0.751676626736298,"B",3
"Loc223",0.437941332580522,0.998739299830049,"A",1
"Loc224",0.664156720740721,0.515601676423103,"B",3
"Loc225",0.682309174211696,0.0537167629227042,"A",1
"Loc226",0.595474236411974,0.282409838167951,"A",1
"Loc227",0.455741957994178,0.0794669499155134,"A",1
"Loc228",0.300724770175293,0.732639061519876,"A",1
"Loc229",0.915342335822061,0.126783696934581,"A",1
"Loc230",0.738616729853675,0.559095142874867,"B",3
"Loc231",0.535561312921345,0.83485884568654,"C",5
"Loc232",0.84589823288843,0.601041228044778,"B",3
"Loc233",0.789375299122185,0.696840703953058,"B",3
"Loc234",0.181084013078362,0.764143097912893,"A",1
"Loc235",0.703665549168363,0.684940553503111,"B",3
"Loc236",0.0427522729150951,0.295238778693601,"A",1
"Loc237",0.067410854389891,0.746501004323363,"A",1
"Loc238",0.935670356499031,0.371341528603807,"B",3
"Loc239",0.724986500805244,0.064426762284711,"A",1
"Loc240",0.460555002326146,0.190569011261687,"A",1
"Loc241",0.456101545598358,0.180223250994459,"A",1
"Loc242",0.661067994777113,0.437296320218593,"B",3
"Loc243",0.352898030774668,0.270184603752568,"A",1
"Loc244",0.378353036940098,0.568405483150855,"A",1
"Loc245",0.213568383129314,0.174544557929039,"A",1
"Loc246",0.993736188858747,0.343184569384903,"A",1
"Loc247",0.274086345918477,0.616548104677349,"A",1
"Loc248",0.555819281144068,0.290550989797339,"A",1
"Loc249",0.278471344383433,0.106314420932904,"A",1
"Loc250",0.921470801578835,0.0742058346513659,"A",1
"Loc251",0.00216817948967218,0.425592474639416,"A",1
"Loc252",0.22778426297009,0.916719232453033,"A",1
"Loc253",0.709715185919777,0.248791492776945,"A",1
"Loc254",0.527789767831564,0.568089256761596,"A",1
"Loc255",0.383407944347709,0.549641965888441,"A",1
"Loc256",0.948365140007809,0.713414103491232,"B",3
"Loc257",0.805861941538751,0.24844893347472,"A",1
"Loc258",0.517094790469855,0.134141143877059,"A",1
"Loc259",0.761029401561245,0.55262212571688,"B",3
"Loc260",0.0381314002443105,0.577786129899323,"A",1
"Loc261",0.776031782850623,0.856982517754659,"B",3
"Loc262",0.114751649089158,0.590185063192621,"A",1
"Loc263",0.00112060364335775,0.430004753405228,"A",1
"Loc264",0.791647145757452,0.120012798346579,"A",1
"Loc265",0.269288557581604,0.117582894861698,"A",1
"Loc266",0.217468951595947,0.439782760106027,"A",1
"Loc267",0.419627266004682,0.900103146908805,"A",1
"Loc268",0.567135366378352,0.322654192103073,"A",1
"Loc269",0.282933508278802,0.00682837259955704,"A",1
"Loc270",0.773074985481799,0.475533053744584,"B",3
"Loc271",0.362463564844802,0.838207323569804,"A",1
"Loc272",0.994346731808037,0.156644769245759,"A",1
"Loc273",0.932640184648335,0.333459121640772,"A",1
"Loc274",0.131474000867456,0.588257403112948,"A",1
"Loc275",0.0384667629841715,0.857173532014713,"A",1
"Loc276",0.871289326809347,0.788916549878195,"B",3
"Loc277",0.138282474596053,0.594867817591876,"A",1
"Loc278",0.850179941859096,0.0372917079366744,"A",1
"Loc279",0.957569937454537,0.945550968404859,"B",3
"Loc280",0.481455317698419,0.673058480024338,"A",1
"Loc281",0.604306169319898,0.928741913288832,"C",5
"Loc282",0.373346579028293,0.818028133828193,"A",1
"Loc283",0.728231185115874,0.651073694694787,"B",3
"Loc284",0.238437754102051,0.593094978947192,"A",1
"Loc285",0.810431570978835,0.952295551775023,"B",3
"Loc286",0.63188516581431,0.830769076943398,"B",3
"Loc287",0.444990475196391,0.862468347651884,"A",1
"Loc288",0.00585930421948433,0.704606109764427,"A",1
"Loc289",0.833593126386404,0.370351524092257,"B",3
"Loc290",0.994397743139416,0.0496034857351333,"A",1
"Loc291",0.620896637905389,0.00195645866915584,"A",1
"Loc292",0.0442073543090373,0.741381419589743,"A",1
"Loc293",0.325010096421465,0.147109885700047,"A",1
"Loc294",0.378460297361016,0.210507184732705,"A",1
"Loc295",0.159132685279474,0.00451853987760842,"A",1
"Loc296",0.434982428560033,0.72967913444154,"A",1
"Loc297",0.485609299968928,0.771855700295419,"A",1
"Loc298",0.0996881751343608,0.373699946328998,"A",1
"Loc299",0.528178812237456,0.206634410889819,"A",1
"Loc300",0.0644844227936119,0.988288005581126,"A",1
"Loc301",0.588585807709023,0.875746498815715,"C",5
"Loc302",0.977888929657638,0.0618119488935918,"A",1
"Loc303",0.121496397769079,0.101804772624746,"A",1
"Loc304",0.48734381957911,0.408056132029742,"A",1
"Loc305",0.30701541271992,0.286278343759477,"A",1
"Loc306",0.749062798218802,0.435788026545197,"B",3
"Loc307",0.405312943737954,0.741622246801853,"A",1
"Loc308",0.246756698004901,0.741556639317423,"A",1
"Loc309",0.387774966889992,0.945358778117225,"A",1
"Loc310",0.0236075380817056,0.599241293268278,"A",1
"Loc311",0.790840554516762,0.911985093960539,"B",3
"Loc312",0.651887044776231,0.62132042972371,"B",3
"Loc313",0.556945118587464,0.00884531973861158,"A",1
"Loc314",0.977458040462807,0.0759406019933522,"A",1
"Loc315",0.759886517422274,0.550465178443119,"B",3
"Loc316",0.040015094447881,0.133581618545577,"A",1
"Loc317",0.834587992168963,0.459763957886025,"B",3
"Loc318",0.671337344450876,0.0594760673120618,"A",1
"Loc319",0.617209706455469,0.290251293918118,"A",1
"Loc320",0.810079644434154,0.86318115494214,"B",3
"Loc321",0.874447881476954,0.247684629401192,"A",1
"Loc322",0.636089403647929,0.216576985782012,"A",1
"Loc323",0.361730870092288,0.619516748934984,"A",1
"Loc324",0.738966835429892,0.770622797543183,"B",3
"Loc325",0.545145905576646,0.573031275998801,"A",1
"Loc326",0.285155473509803,0.272798073710874,"A",1
"Loc327",0.273080660961568,0.616711976705119,"A",1
"Loc328",0.645606355508789,0.0853723995387554,"A",1
"Loc329",0.659759492380545,0.54893355211243,"B",3
"Loc330",0.576827593147755,0.133983195293695,"A",1
"Loc331",0.785614643478766,0.0666862269863486,"A",1
"Loc332",0.306039977585897,0.864137732423842,"A",1
"Loc333",0.269525821087882,0.470650192350149,"A",1
"Loc334",0.31640333798714,0.456721840426326,"A",1
"Loc335",0.6433880913537,0.58507458656095,"B",3
"Loc336",0.881248960737139,0.533441558945924,"B",3
"Loc337",0.420232953270897,0.412250766530633,"A",1
"Loc338",0.379826448159292,0.432541559450328,"A",1
"Loc339",0.763927042251453,0.484338250709698,"B",3
"Loc340",0.0938286238815635,0.427146859234199,"A",1
"Loc341",0.89958722377196,0.147791477618739,"A",1
"Loc342",0.68067608284764,0.907763176597655,"C",5
"Loc343",0.624877725029364,0.919871329795569,"C",5
"Loc344",0.129101446364075,0.612590000731871,"A",1
"Loc345",0.0080663925036788,0.446407891111448,"A",1
"Loc346",0.563063873210922,0.892346586799249,"C",5
"Loc347",0.35172693990171,0.907226234208792,"A",1
"Loc348",0.708680314943194,0.21462116506882,"A",1
"Loc349",0.0438541944604367,0.150749137857929,"A",1
"Loc350",0.878913393709809,0.414808947360143,"B",3
"Loc351",0.724689553491771,0.972245982149616,"B",3
"Loc352",0.086874422384426,0.221379087073728,"A",1
"Loc353",0.27701405971311,0.719342300901189,"A",1
"Loc354",0.0157294236123562,0.791022680234164,"A",1
"Loc355",0.456321559147909,0.566534667275846,"A",1
"Loc356",0.140892176190391,0.236993307713419,"A",1
"Loc357",0.623145948396996,0.205456413095817,"A",1
"Loc358",0.482827353989705,0.901575189782307,"A",1
"Loc359",0.1944085045252,0.775315069360659,"A",1
"Loc360",0.0839027613401413,0.754279088694602,"A",1
"Loc361",0.688604407710955,0.1930726475548,"A",1
"Loc362",0.720579226268455,0.296115395380184,"A",1
"Loc363",0.0958799591753632,0.239685578271747,"A",1
"Loc364",0.321485821856186,0.558590772096068,"A",1
"Loc365",0.163588195340708,0.502332978183404,"A",1
"Loc366",0.738628901541233,0.231293153716251,"A",1
"Loc367",0.978541006334126,0.909283655928448,"B",3
"Loc368",0.275486425030977,0.161067771725357,"A",1
"Loc369",0.0522049581632018,0.986788830021396,"A",1
"Loc370",0.156805145321414,0.827498136553913,"A",1
"Loc371",0.0373303212691098,0.46298497589305,"A",1
"Loc372",0.0546181187964976,0.770990684162825,"A",1
"Loc373",0.793195331702009,0.556816539959982,"B",3
"Loc374",0.899869826389477,0.199846087489277,"A",1
"Loc375",0.336040812078863,0.267821714747697,"A",1
"Loc376",0.350443864008412,0.962026111315936,"A",1
"Loc377",0.206329508451745,0.013891814975068,"A",1
"Loc378",0.132150664692745,0.0683780170511454,"A",1
"Loc379",0.7126581792254,0.319533272879198,"A",1
"Loc380",0.636262395884842,0.045406638411805,"A",1
"Loc381",0.699141882127151,0.515879076207057,"B",3
"Loc382",0.625444081379101,0.484460699837655,"B",3
"Loc383",0.0681925471872091,0.486026144120842,"A",1
"Loc384",0.755162862595171,0.679004234960303,"B",3
"Loc385",0.136737418593839,0.36847717454657,"A",1
"Loc386",0.991306837415323,0.138835811987519,"A",1
"Loc387",0.245739972684532,0.702156878542155,"A",1
"Loc388",0.136902335565537,0.927258302457631,"A",1
"Loc389",0.600524856476113,0.547502193599939,"B",3
"Loc390",0.0593221676535904,0.200991243589669,"A",1
"Loc391",0.230994615470991,0.000455453991889954,"A",1
"Loc392",0.463665133342147,0.71947931475006,"A",1
"Loc393",0.511807008646429,0.348666476318613,"A",1
"Loc394",0.756264617666602,0.0796258836053312,"A",1
"Loc395",0.0962761405389756,0.455121933016926,"A",1
"Loc396",0.0827090283855796,0.554633202496916,"A",1
"Loc397",0.317302438896149,0.875624190550297,"A",1
"Loc398",0.681615761946887,0.523131009889767,"B",3
"Loc399",0.673141499515623,0.101274225395173,"A",1
"Loc400",0.522333141649142,0.315113271819428,"A",1
"Loc401",0.276777545688674,0.952373307896778,"A",1
"Loc402",0.161124109756202,0.57041569869034,"A",1
"Loc403",0.411172709194943,0.191855590324849,"A",1
"Loc404",0.779762622667477,0.491471794666722,"B",3
"Loc405",0.93797830119729,0.763470598729327,"B",3
"Loc406",0.427463758736849,0.204300137702376,"A",1
"Loc407",0.309268505312502,0.536737762857229,"A",1
"Loc408",0.962839919375256,0.679118914296851,"B",3
"Loc409",0.321859964635223,0.860611655749381,"A",1
"Loc410",0.704599289922044,0.7374519740697,"B",3
"Loc411",0.973327445564792,0.574709017761052,"B",3
"Loc412",0.749426700407639,0.234012443572283,"A",1
"Loc413",0.167701641097665,0.344511265633628,"A",1
"Loc414",0.182985281804577,0.732225693762302,"A",1
"Loc415",0.459040278801695,0.190610895864666,"A",1
"Loc416",0.600107221398503,0.692241586511955,"B",3
"Loc417",0.735341453459114,0.929520010715351,"B",3
"Loc418",0.436212489614263,0.977294509997591,"A",1
"Loc419",0.59271347662434,0.530919678043574,"B",3
"Loc420",0.640154182445258,0.315173578215763,"A",1
"Loc421",0.746449487050995,0.722823660122231,"B",3
"Loc422",0.643164382316172,0.0849398255813867,"A",1
"Loc423",0.0707712792791426,0.0205827294848859,"A",1
"Loc424",0.97175451205112,0.972855251515284,"B",3
"Loc425",0.855966285802424,0.0437694997526705,"A",1
"Loc426",0.451529217418283,0.783130382187665,"A",1
